behavioral_metric,binary_branch_coverage,binary_coverage_data_valid,binary_coverage_source,binary_function_coverage,binary_instrumentation_error,binary_statement_coverage,branch_coverage,coverage_data_valid,coverage_source,execution_metric,function_coverage,iteration,new_path_found,reference_branch_coverage,reference_coverage_data_valid,reference_coverage_source,reference_function_coverage,reference_instrumentation_error,reference_statement_coverage,run_id,statement_coverage,target,timestamp,total_inputs,tracking_mode
27.0,,,,,,,27.0,,proxy,22.0,27.0,64,False,,,,,,,20260409_123226,27.0,json_decoder,2026-04-09 04:34:48.305000+00:00,64,code_execution
107.0,,,,,,,50.0,,instrumented,42.0,50.11,296,False,,,,,,,20260409_151209,50.15,json_decoder,2026-04-09 07:21:55.505000+00:00,296,code_execution
102.0,,,,,,,49.28,,instrumented,39.0,49.24,283,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:21:36.353000+00:00,283,code_execution
9.0,,,,,,,25.0,,instrumented,0.0,37.5,9,False,,,,,,,20260409_012947,40.62,ipv6_parser,2026-04-08 17:31:34.999000+00:00,9,code_execution
4.0,,,,,,,25.36,,instrumented,3.0,28.85,17,False,,,,,,,20260418_170507,30.34,json_decoder,2026-04-18 09:05:30.027000+00:00,17,code_execution
8.0,,,,,,,42.75,,instrumented,12.0,43.17,24,False,,,,,,,20260414_163701,43.34,json_decoder,2026-04-14 08:37:51.876000+00:00,24,code_execution
11.0,,,,,,,34.78,,instrumented,15.0,34.71,90,False,,,,,,,20260418_181902,34.67,json_decoder,2026-04-18 10:20:58.166000+00:00,90,code_execution
17.0,,,,,,,14.29,,instrumented,0.0,30.45,21,False,,,,,,,20260409_120201,36.22,cidrize,2026-04-09 04:06:35.027000+00:00,21,code_execution
12.0,,,,,,,29.71,,instrumented,12.0,31.89,31,False,,,,,,,20260409_115714,32.82,json_decoder,2026-04-09 03:58:07.517000+00:00,31,code_execution
6.0,,,,,,,34.06,,instrumented,18.0,34.49,31,False,,,,,,,20260414_234543,34.67,json_decoder,2026-04-14 15:46:08.102000+00:00,31,code_execution
14.0,,,,,,,36.23,,instrumented,18.0,38.18,29,False,,,,,,,20260414_125516,39.01,json_decoder,2026-04-14 04:56:19.145000+00:00,29,code_execution
216.0,,,,,,,53.62,,instrumented,50.0,52.71,756,False,,,,,,,20260409_151209,52.32,json_decoder,2026-04-09 07:33:10.107000+00:00,756,code_execution
6.0,,,,,,,28.99,,instrumented,13.0,30.37,23,False,,,,,,,20260414_124032,30.96,json_decoder,2026-04-14 04:41:12.987000+00:00,23,code_execution
229.0,,,,,,,53.62,,instrumented,47.0,52.71,839,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:01:34.917000+00:00,839,code_execution
17.0,,,,,,,38.41,,instrumented,19.0,39.7,43,False,,,,,,,20260409_130315,40.25,json_decoder,2026-04-09 05:04:28.341000+00:00,43,code_execution
14.0,,,,,,,36.23,,instrumented,18.0,38.18,28,False,,,,,,,20260414_125516,39.01,json_decoder,2026-04-14 04:56:16.458000+00:00,28,code_execution
7.0,,,,,,,29.71,,instrumented,10.0,31.89,12,True,,,,,,,20260409_130315,32.82,json_decoder,2026-04-09 05:03:36.738000+00:00,12,code_execution
9.0,,,,,,,9.0,,proxy,11.0,9.0,25,False,,,,,,,20260409_014709,9.0,json_decoder,2026-04-08 17:47:55.848000+00:00,25,code_execution
2.0,,,,,,,0.0,,proxy,0.0,0.0,2,True,,,,,,,20260414_112522,0.0,ipv6_parser,2026-04-14 03:25:24.242000+00:00,2,behavioral
4.0,,,,,,,28.99,,instrumented,159.0,30.59,5,True,,,,,,,20260414_151107,31.27,json_decoder,2026-04-14 07:12:15.071000+00:00,5,code_execution
10.0,,,,,,,46.38,,instrumented,27.0,46.2,74,False,,,,,,,20260414_234543,46.13,json_decoder,2026-04-14 15:46:45.167000+00:00,74,code_execution
57.0,,,,,,,44.93,,instrumented,30.0,46.2,139,False,,,,,,,20260409_123226,46.75,json_decoder,2026-04-09 04:37:03.729000+00:00,139,code_execution
188.0,,,,,,,53.62,,instrumented,49.0,52.28,641,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:30:16.905000+00:00,641,code_execution
22.0,,,,,,,39.86,,instrumented,20.0,40.78,30,True,,,,,,,20260414_133700,41.18,json_decoder,2026-04-14 05:38:01.145000+00:00,30,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,1,True,,,,,,,20260414_234954,0.0,ipv6_parser,2026-04-14 15:49:54.982000+00:00,1,behavioral
41.0,,,,,,,16.67,,whitebox_target,134.0,19.96,291,False,,,,,,,20260417_195440,21.36,json_decoder,2026-04-17 11:55:38.860000+00:00,291,code_execution
77.0,,,,,,,50.72,,instrumented,39.0,50.33,205,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:44:07.683000+00:00,205,code_execution
142.0,,,,,,,52.17,,instrumented,47.0,51.41,429,False,,,,,,,20260409_151209,51.08,json_decoder,2026-04-09 07:25:04.030000+00:00,429,code_execution
52.0,,,,,,,46.38,,proxy,25.0,47.06,230,False,,,,,,,20260418_183800,47.06,json_decoder,2026-04-18 10:42:12.027000+00:00,230,code_execution
12.0,,,,,,,43.48,,instrumented,185.0,42.95,39,False,,,,,,,20260414_133605,42.72,json_decoder,2026-04-14 05:37:00.342000+00:00,39,code_execution
6.0,,,,,,,34.06,,instrumented,18.0,34.49,27,False,,,,,,,20260414_234543,34.67,json_decoder,2026-04-14 15:46:05.511000+00:00,27,code_execution
1.0,,,,,,,1.0,,proxy,0.0,1.0,2,False,,,,,,,20260414_154014,1.0,ipv6_parser,2026-04-14 07:40:15.295000+00:00,2,code_execution
62.0,,,,,,,29.71,,whitebox_target,158.0,31.45,428,False,,,,,,,20260417_192418,32.2,json_decoder,2026-04-17 11:25:33.178000+00:00,428,code_execution
123.0,,,,,,,53.62,,instrumented,46.0,52.28,401,False,,,,,,,20260409_133542,51.7,json_decoder,2026-04-09 05:49:28.408000+00:00,401,code_execution
176.0,,,,,,,53.62,,instrumented,49.0,52.28,565,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:28:21.348000+00:00,565,code_execution
174.0,,,,,,,53.62,,instrumented,49.0,52.28,560,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:28:13.788000+00:00,560,code_execution
1.0,,,,,,,1.0,,proxy,0.0,1.0,1,True,,,,,,,20260414_125150,1.0,json_decoder,2026-04-14 04:52:09.131000+00:00,1,code_execution
87.0,,,,,,,49.28,,instrumented,39.0,49.24,234,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:20:28.123000+00:00,234,code_execution
6.0,,,,,,,30.43,,instrumented,8.0,30.8,18,True,,,,,,,20260418_183800,30.96,json_decoder,2026-04-18 10:38:31.773000+00:00,18,code_execution
39.0,,,,,,,33.33,,instrumented,0.0,44.12,54,False,,,,,,,20260409_121222,46.43,ipv4_parser,2026-04-09 04:22:00.909000+00:00,54,code_execution
17.0,,,,,,,25.0,,instrumented,0.0,37.5,24,False,,,,,,,20260409_122229,40.62,ipv6_parser,2026-04-09 04:27:58.509000+00:00,24,code_execution
20.0,,,,,,,24.29,,instrumented,0.0,37.97,26,False,,,,,,,20260409_120201,42.86,cidrize,2026-04-09 04:07:22.077000+00:00,26,code_execution
15.0,,,,,,,45.65,,instrumented,17.0,44.9,71,False,,,,,,,20260414_163701,44.58,json_decoder,2026-04-14 08:38:48.878000+00:00,71,code_execution
22.0,,,,,,,32.61,,instrumented,16.0,34.71,49,False,,,,,,,20260409_123226,35.6,json_decoder,2026-04-09 04:34:21.597000+00:00,49,code_execution
7.0,,,,,,,14.29,,instrumented,0.0,44.83,8,False,,,,,,,20260418_142808,54.55,ipv4_parser,2026-04-18 06:29:39.727000+00:00,8,code_execution
2.0,,,,,,,9.42,,instrumented,2.0,10.41,2,False,,,,,,,20260414_234543,10.84,json_decoder,2026-04-14 15:45:44.433000+00:00,2,code_execution
6.0,,,,,,,15.94,,whitebox_target,122.0,19.74,27,False,,,,,,,20260418_110315,21.36,json_decoder,2026-04-18 03:03:50.461000+00:00,27,code_execution
8.0,,,,,,,31.16,,instrumented,7.0,34.27,17,False,,,,,,,20260414_152446,35.6,json_decoder,2026-04-14 07:26:18.927000+00:00,17,code_execution
19.0,,,,,,,39.86,,instrumented,21.0,41.0,58,False,,,,,,,20260409_133542,41.49,json_decoder,2026-04-09 05:39:47.797000+00:00,58,code_execution
94.0,,,,,,,49.28,,instrumented,39.0,49.24,254,False,,,,,,,20260409_151209,49.23,json_decoder,2026-04-09 07:20:57.709000+00:00,254,code_execution
21.0,,,,,,,36.96,,instrumented,20.0,38.61,53,False,,,,,,,20260409_151209,39.32,json_decoder,2026-04-09 07:15:58.004000+00:00,53,code_execution
13.0,,,,,,,36.23,,instrumented,18.0,38.18,25,False,,,,,,,20260414_125516,39.01,json_decoder,2026-04-14 04:56:10.492000+00:00,25,code_execution
15.0,,,,,,,45.65,,instrumented,17.0,44.9,68,False,,,,,,,20260414_163701,44.58,json_decoder,2026-04-14 08:38:45.394000+00:00,68,code_execution
7.0,,,,,,,34.78,,instrumented,165.0,36.44,23,False,,,,,,,20260414_151303,37.15,json_decoder,2026-04-14 07:13:34.804000+00:00,23,code_execution
8.0,,,,,,,42.03,,proxy,18.0,43.65,27,True,,,,,,,20260415_005648,43.65,json_decoder,2026-04-14 16:57:19.150000+00:00,27,code_execution
11.0,,,,,,,34.78,,instrumented,27.0,34.92,51,False,,,,,,,20260414_124032,34.98,json_decoder,2026-04-14 04:41:45.850000+00:00,51,code_execution
66.0,,,,,,,48.55,,instrumented,37.0,47.72,171,False,,,,,,,20260409_133542,47.37,json_decoder,2026-04-09 05:43:10.074000+00:00,171,code_execution
8.0,,,,,,,31.16,,instrumented,7.0,34.27,20,False,,,,,,,20260414_152446,35.6,json_decoder,2026-04-14 07:26:23.260000+00:00,20,code_execution
8.0,,,,,,,60.0,,instrumented,0.0,60.0,9,False,,,,,,,20260418_183311,60.0,ipv6_parser,2026-04-18 10:35:08.067000+00:00,9,code_execution
8.0,,,,,,,34.06,,instrumented,18.0,34.49,39,False,,,,,,,20260414_234543,34.67,json_decoder,2026-04-14 15:46:15.422000+00:00,39,code_execution
6.0,,,,,,,34.06,,instrumented,18.0,34.49,32,False,,,,,,,20260414_234543,34.67,json_decoder,2026-04-14 15:46:08.728000+00:00,32,code_execution
62.0,,,,,,,28.99,,whitebox_target,150.0,30.59,495,False,,,,,,,20260417_183226,31.27,json_decoder,2026-04-17 10:34:20.801000+00:00,495,code_execution
143.0,,,,,,,53.62,,instrumented,47.0,52.71,477,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:51:40.614000+00:00,477,code_execution
3.0,,,,,,,3.0,,proxy,2.0,3.0,5,False,,,,,,,20260409_023714,3.0,json_decoder,2026-04-08 18:37:44.672000+00:00,5,code_execution
139.0,,,,,,,139.0,,proxy,0.0,139.0,156,True,,,,,,,20260409_141821,139.0,cidrize,2026-04-09 06:47:20.351000+00:00,156,code_execution
7.0,,,,,,,44.2,,instrumented,18.0,43.17,23,False,,,,,,,20260414_234105,42.72,json_decoder,2026-04-14 15:41:38.915000+00:00,23,code_execution
136.0,,,,,,,136.0,,proxy,0.0,136.0,152,True,,,,,,,20260409_141821,136.0,cidrize,2026-04-09 06:46:42.365000+00:00,152,code_execution
12.0,,,,,,,36.23,,instrumented,29.0,35.79,60,False,,,,,,,20260414_124032,35.6,json_decoder,2026-04-14 04:41:56.206000+00:00,60,code_execution
5.0,,,,,,,25.36,,instrumented,152.0,28.2,9,False,,,,,,,20260414_160159,29.41,json_decoder,2026-04-14 08:02:26.948000+00:00,9,code_execution
4.0,,,,,,,14.29,,instrumented,0.0,44.83,5,False,,,,,,,20260418_142236,54.55,ipv4_parser,2026-04-18 06:23:44.596000+00:00,5,code_execution
80.0,,,,,,,45.65,,instrumented,34.0,47.94,208,False,,,,,,,20260409_123226,48.92,json_decoder,2026-04-09 04:39:04.695000+00:00,208,code_execution
188.0,,,,,,,53.62,,instrumented,47.0,52.71,624,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:55:52.579000+00:00,624,code_execution
27.0,,,,,,,26.81,,whitebox_target,149.0,29.28,174,False,,,,,,,20260417_180444,30.34,json_decoder,2026-04-17 10:06:05.667000+00:00,174,code_execution
16.0,,,,,,,45.65,,instrumented,28.0,46.64,132,False,,,,,,,20260416_143405,47.06,json_decoder,2026-04-16 06:35:49.151000+00:00,132,code_execution
142.0,,,,,,,142.0,,proxy,0.0,142.0,159,True,,,,,,,20260409_141821,142.0,cidrize,2026-04-09 06:47:44.441000+00:00,159,code_execution
52.0,,,,,,,51.45,,instrumented,32.0,50.54,141,False,,,,,,,20260409_130402,50.15,json_decoder,2026-04-09 05:06:43.549000+00:00,141,code_execution
4.0,,,,,,,23.91,,instrumented,8.0,27.33,13,True,,,,,,,20260414_160456,28.79,json_decoder,2026-04-14 08:06:46.776000+00:00,13,code_execution
32.0,,,,,,,41.3,,instrumented,26.0,42.73,72,False,,,,,,,20260409_151209,43.34,json_decoder,2026-04-09 07:16:30.647000+00:00,72,code_execution
4.0,,,,,,,36.23,,instrumented,15.0,38.83,40,False,,,,,,,20260416_143405,39.94,json_decoder,2026-04-16 06:34:47.758000+00:00,40,code_execution
183.0,,,,,,,183.0,,proxy,49.0,183.0,599,False,,,,,,,20260409_151209,183.0,json_decoder,2026-04-09 07:29:12.535000+00:00,599,code_execution
8.0,,,,,,,29.71,,instrumented,10.0,32.1,13,False,,,,,,,20260414_154058,33.13,json_decoder,2026-04-14 07:41:32.005000+00:00,13,code_execution
52.0,,,,,,,52.0,,proxy,32.0,52.0,138,False,,,,,,,20260409_130402,52.0,json_decoder,2026-04-09 05:06:41.562000+00:00,138,code_execution
88.0,,,,,,,30.43,,whitebox_target,164.0,32.1,678,True,,,,,,,20260417_192418,32.82,json_decoder,2026-04-17 11:26:11.639000+00:00,678,code_execution
16.0,,,,,,,26.81,,whitebox_target,183.0,29.28,171,False,,,,,,,20260417_175642,30.34,json_decoder,2026-04-17 09:57:59.897000+00:00,171,code_execution
10.0,,,,,,,32.61,,proxy,13.0,33.44,67,False,,,,,,,20260418_181902,33.44,json_decoder,2026-04-18 10:20:30.195000+00:00,67,code_execution
26.0,,,,,,,39.86,,proxy,23.0,39.32,125,False,,,,,,,20260418_183800,39.32,json_decoder,2026-04-18 10:40:27.077000+00:00,125,code_execution
7.0,,,,,,,23.91,,instrumented,6.0,27.33,8,False,,,,,,,20260414_133700,28.79,json_decoder,2026-04-14 05:37:16.473000+00:00,8,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,13,False,,,,,,,20260418_182301,0.0,cidrize,2026-04-18 10:26:43.301000+00:00,13,code_execution
49.0,,,,,,,42.03,,instrumented,29.0,43.6,114,False,,,,,,,20260409_151209,44.27,json_decoder,2026-04-09 07:17:32.376000+00:00,114,code_execution
4.0,,,,,,,0.0,,proxy,0.0,0.0,5,True,,,,,,,20260416_020541,0.0,ipv6_parser,2026-04-15 18:06:51.775000+00:00,5,behavioral
26.0,,,,,,,26.0,,proxy,0.0,26.0,30,False,,,,,,,20260409_141821,26.0,cidrize,2026-04-09 06:25:32.485000+00:00,30,code_execution
1.0,,,,,,,0.0,,whitebox_target,0.0,0.0,1,False,,,,,,,20260417_195250,0.0,json_decoder,2026-04-17 11:52:50.816000+00:00,1,code_execution
7.0,,,,,,,25.36,,instrumented,9.0,27.77,11,False,,,,,,,20260409_012300,28.79,json_decoder,2026-04-08 17:23:25.968000+00:00,11,code_execution
197.0,,,,,,,53.62,,instrumented,50.0,52.71,676,False,,,,,,,20260409_151209,52.32,json_decoder,2026-04-09 07:31:11.007000+00:00,676,code_execution
76.0,,,,,,,53.62,,instrumented,36.0,52.06,242,False,,,,,,,20260409_130402,51.39,json_decoder,2026-04-09 05:07:47.851000+00:00,242,code_execution
133.0,,,,,,,53.62,,instrumented,47.0,52.71,443,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:50:40.837000+00:00,443,code_execution
6.0,,,,,,,34.78,,whitebox_target,182.0,35.14,19,False,,,,,,,20260416_182127,35.29,json_decoder,2026-04-16 10:23:16.041000+00:00,19,code_execution
101.0,,,,,,,49.28,,instrumented,40.0,50.11,286,False,,,,,,,20260409_123226,50.46,json_decoder,2026-04-09 04:41:18.032000+00:00,286,code_execution
4.0,,,,,,,25.0,,instrumented,0.0,37.5,4,False,,,,,,,20260409_130114,40.62,ipv6_parser,2026-04-09 05:01:47.793000+00:00,4,code_execution
27.0,,,,,,,39.13,,instrumented,24.0,40.13,56,False,,,,,,,20260414_125516,40.56,json_decoder,2026-04-14 04:57:08.051000+00:00,56,code_execution
10.0,,,,,,,33.33,,instrumented,0.0,44.12,10,False,,,,,,,20260418_142002,46.43,ipv4_parser,2026-04-18 06:21:39.052000+00:00,10,code_execution
248.0,,,,,,,53.62,,instrumented,47.0,52.71,908,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 06:03:27.717000+00:00,908,code_execution
1.0,,,,,,,1.0,,proxy,0.0,1.0,1,True,,,,,,,20260409_020947,1.0,json_decoder,2026-04-08 18:09:49.348000+00:00,1,code_execution
164.0,,,,,,,53.62,,instrumented,49.0,52.28,513,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:27:05.016000+00:00,513,code_execution
21.0,,,,,,,24.29,,instrumented,0.0,37.97,27,False,,,,,,,20260409_120201,42.86,cidrize,2026-04-09 04:07:26.745000+00:00,27,code_execution
12.0,,,,,,,43.48,,instrumented,14.0,43.82,43,False,,,,,,,20260414_163701,43.96,json_decoder,2026-04-14 08:38:14.695000+00:00,43,code_execution
46.0,,,,,,,50.72,,instrumented,30.0,49.89,112,False,,,,,,,20260409_130402,49.54,json_decoder,2026-04-09 05:06:24.612000+00:00,112,code_execution
5.0,,,,,,,26.81,,instrumented,6.0,29.5,8,True,,,,,,,20260414_130236,30.65,json_decoder,2026-04-14 05:03:12.013000+00:00,8,code_execution
126.0,,,,,,,50.0,,instrumented,42.0,50.11,374,False,,,,,,,20260409_151209,50.15,json_decoder,2026-04-09 07:23:47.230000+00:00,374,code_execution
2.0,,,,,,,23.91,,whitebox_target,154.0,27.11,4,True,,,,,,,20260416_182127,28.48,json_decoder,2026-04-16 10:23:02.257000+00:00,4,code_execution
130.0,,,,,,,51.45,,instrumented,46.0,51.19,389,False,,,,,,,20260409_151209,51.08,json_decoder,2026-04-09 07:24:07.945000+00:00,389,code_execution
3.0,,,,,,,15.94,,whitebox_target,141.0,19.74,7,True,,,,,,,20260418_105519,21.36,json_decoder,2026-04-18 02:55:33.441000+00:00,7,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,6,False,,,,,,,20260415_000703,0.0,cidrize,2026-04-14 16:08:00.025000+00:00,6,behavioral
15.0,,,,,,,43.48,,instrumented,14.0,43.82,57,False,,,,,,,20260414_163701,43.96,json_decoder,2026-04-14 08:38:31.247000+00:00,57,code_execution
5.0,,,,,,,27.54,,instrumented,5.0,31.67,5,False,,,,,,,20260414_145630,33.44,json_decoder,2026-04-14 06:57:13.539000+00:00,5,code_execution
17.0,,,,,,,35.51,,instrumented,19.0,39.48,44,False,,,,,,,20260414_130236,41.18,json_decoder,2026-04-14 05:04:11.781000+00:00,44,code_execution
40.0,,,,,,,46.38,,instrumented,31.0,44.9,108,False,,,,,,,20260409_133542,44.27,json_decoder,2026-04-09 05:41:18.612000+00:00,108,code_execution
9.0,,,,,,,34.78,,instrumented,9.0,37.53,13,False,,,,,,,20260414_212124,38.7,json_decoder,2026-04-14 13:21:56.948000+00:00,13,code_execution
217.0,,,,,,,53.62,,instrumented,47.0,52.71,764,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:59:36.206000+00:00,764,code_execution
147.0,,,,,,,52.17,,instrumented,47.0,51.41,458,False,,,,,,,20260409_151209,51.08,json_decoder,2026-04-09 07:25:45.541000+00:00,458,code_execution
58.0,,,,,,,52.9,,instrumented,34.0,51.63,168,False,,,,,,,20260409_130402,51.08,json_decoder,2026-04-09 05:07:00.124000+00:00,168,code_execution
3.0,,,,,,,27.54,,proxy,4.0,30.03,10,False,,,,,,,20260418_181902,30.03,json_decoder,2026-04-18 10:19:23.061000+00:00,10,code_execution
12.0,,,,,,,36.23,,instrumented,182.0,36.23,34,False,,,,,,,20260414_160159,36.22,json_decoder,2026-04-14 08:02:52.367000+00:00,34,code_execution
3.0,,,,,,,21.01,,whitebox_target,156.0,23.43,12,True,,,,,,,20260417_175642,24.46,json_decoder,2026-04-17 09:57:31.678000+00:00,12,code_execution
9.0,,,,,,,30.43,,instrumented,9.0,33.62,9,False,,,,,,,20260414_145630,34.98,json_decoder,2026-04-14 06:57:21.787000+00:00,9,code_execution
131.0,,,,,,,53.62,,instrumented,46.0,52.28,436,False,,,,,,,20260409_133542,51.7,json_decoder,2026-04-09 05:50:27.329000+00:00,436,code_execution
6.0,,,,,,,27.54,,instrumented,8.0,29.72,7,False,,,,,,,20260413_211859,30.65,json_decoder,2026-04-13 13:19:19.694000+00:00,7,code_execution
19.0,,,,,,,34.06,,proxy,17.0,35.29,82,False,,,,,,,20260418_183800,35.29,json_decoder,2026-04-18 10:39:43.655000+00:00,82,code_execution
1.0,,,,,,,14.29,,instrumented,0.0,30.45,1,True,,,,,,,20260414_133414,36.22,cidrize,2026-04-14 05:34:17.067000+00:00,1,code_execution
4.0,,,,,,,26.81,,proxy,5.0,31.27,25,False,,,,,,,20260418_170507,31.27,json_decoder,2026-04-18 09:05:38.531000+00:00,25,code_execution
17.0,,,,,,,35.51,,instrumented,22.0,34.92,48,False,,,,,,,20260409_113457,34.67,json_decoder,2026-04-09 03:36:43.961000+00:00,48,code_execution
26.0,,,,,,,34.06,,instrumented,20.0,35.57,59,True,,,,,,,20260409_123226,36.22,json_decoder,2026-04-09 04:34:39.871000+00:00,59,code_execution
4.0,,,,,,,27.54,,instrumented,4.0,29.5,7,False,,,,,,,20260418_183800,30.34,json_decoder,2026-04-18 10:38:18.528000+00:00,7,code_execution
110.0,,,,,,,54.35,,instrumented,38.0,52.49,388,False,,,,,,,20260409_130402,51.7,json_decoder,2026-04-09 05:09:20.013000+00:00,388,code_execution
1.0,,,,,,,0.0,,proxy,0.0,0.0,1,True,,,,,,,20260415_001126,0.0,cidrize,2026-04-14 16:11:27.052000+00:00,1,behavioral
1.0,,,,,,,1.0,,proxy,0.0,1.0,2,False,,,,,,,20260414_154023,1.0,json_decoder,2026-04-14 07:40:24.599000+00:00,2,code_execution
121.0,,,,,,,53.62,,instrumented,46.0,52.28,376,False,,,,,,,20260409_133542,51.7,json_decoder,2026-04-09 05:48:45.557000+00:00,376,code_execution
10.0,,,,,,,37.68,,instrumented,192.0,37.53,50,True,,,,,,,20260414_155639,37.46,json_decoder,2026-04-14 07:58:18.704000+00:00,50,code_execution
113.0,,,,,,,50.0,,instrumented,42.0,50.11,329,False,,,,,,,20260409_151209,50.15,json_decoder,2026-04-09 07:22:42.884000+00:00,329,code_execution
83.0,,,,,,,50.72,,instrumented,39.0,50.33,224,False,,,,,,,20260409_133542,50.15,json_decoder,2026-04-09 05:44:37.639000+00:00,224,code_execution
155.0,,,,,,,53.62,,instrumented,47.0,52.71,516,False,,,,,,,20260409_133542,52.32,json_decoder,2026-04-09 05:52:48.181000+00:00,516,code_execution
25.0,,,,,,,39.86,,instrumented,21.0,41.65,41,False,,,,,,,20260409_012300,42.41,json_decoder,2026-04-08 17:23:59.743000+00:00,41,code_execution
10.0,,,,,,,30.43,,instrumented,13.0,32.54,24,False,,,,,,,20260409_130315,33.44,json_decoder,2026-04-09 05:03:55.429000+00:00,24,code_execution
255.0,,,,,,,255.0,,proxy,47.0,255.0,940,False,,,,,,,20260409_133542,255.0,json_decoder,2026-04-09 06:04:20.123000+00:00,940,code_execution
8.0,,,,,,,35.51,,instrumented,20.0,35.36,41,False,,,,,,,20260414_234543,35.29,json_decoder,2026-04-14 15:46:17.031000+00:00,41,code_execution
123.0,,,,,,,54.35,,instrumented,38.0,52.49,447,False,,,,,,,20260409_130402,51.7,json_decoder,2026-04-09 05:09:58.419000+00:00,447,code_execution
167.0,,,,,,,53.62,,instrumented,49.0,52.28,538,False,,,,,,,20260409_151209,51.7,json_decoder,2026-04-09 07:27:40.249000+00:00,538,code_execution
53.0,,,,,,,51.45,,instrumented,32.0,50.54,154,False,,,,,,,20260409_130402,50.15,json_decoder,2026-04-09 05:06:51.091000+00:00,154,code_execution
4.0,,,,,,,28.99,,instrumented,159.0,30.59,6,False,,,,,,,20260414_151107,31.27,json_decoder,2026-04-14 07:12:15.924000+00:00,6,code_execution
23.0,,,,,,,23.0,,proxy,0.0,23.0,26,True,,,,,,,20260409_141821,23.0,cidrize,2026-04-09 06:24:53.278000+00:00,26,code_execution
77.0,,,,,,,45.65,,instrumented,34.0,47.94,194,False,,,,,,,20260409_123226,48.92,json_decoder,2026-04-09 04:38:41.907000+00:00,194,code_execution
13.0,,,,,,,27.54,,instrumented,12.0,29.72,31,False,,,,,,,20260414_131255,30.65,json_decoder,2026-04-14 05:13:54.096000+00:00,31,code_execution
9.0,,,,,,,37.68,,instrumented,190.0,37.31,45,False,,,,,,,20260414_155639,37.15,json_decoder,2026-04-14 07:58:14.001000+00:00,45,code_execution
