timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 05:00:33,20260422_044558,65.82,30.0,55.64,0.0061,46,instrumented
2026-04-22 05:00:52,20260422_044558,65.82,30.0,55.64,0.0061,47,instrumented
2026-04-22 05:01:11,20260422_044558,65.82,30.0,55.64,0.0061,48,instrumented
2026-04-22 05:01:38,20260422_044558,65.82,30.0,55.64,0.0061,49,instrumented
2026-04-22 05:01:57,20260422_044558,65.82,30.0,55.64,0.0061,50,instrumented
2026-04-22 05:02:16,20260422_044558,65.82,30.0,55.64,0.0061,51,instrumented
2026-04-22 05:02:35,20260422_044558,65.82,30.0,55.64,0.0061,52,instrumented
2026-04-22 05:02:54,20260422_044558,65.82,30.0,55.64,0.0061,53,instrumented
2026-04-22 05:03:12,20260422_044558,65.82,30.0,55.64,0.0061,54,instrumented
2026-04-22 05:03:31,20260422_044558,65.82,30.0,55.64,0.0061,55,instrumented
2026-04-22 05:03:50,20260422_044558,65.82,30.0,55.64,0.0061,56,instrumented
2026-04-22 05:04:11,20260422_044558,65.82,30.0,55.64,0.0061,57,instrumented
2026-04-22 05:04:30,20260422_044558,65.82,30.0,55.64,0.0061,58,instrumented
2026-04-22 05:04:49,20260422_044558,65.82,30.0,55.64,0.0061,59,instrumented
2026-04-22 05:05:08,20260422_044558,65.82,30.0,55.64,0.0061,60,instrumented
2026-04-22 05:05:27,20260422_044558,65.82,30.0,55.64,0.0061,61,instrumented
2026-04-22 05:05:46,20260422_044558,65.82,30.0,55.64,0.0061,62,instrumented
2026-04-22 05:06:04,20260422_044558,65.82,30.0,55.64,0.0061,63,instrumented
2026-04-22 05:06:23,20260422_044558,65.82,30.0,55.64,0.0061,64,instrumented
2026-04-22 05:06:51,20260422_044558,65.82,30.0,55.64,0.0061,65,instrumented
2026-04-22 05:07:10,20260422_044558,65.82,30.0,55.64,0.0061,66,instrumented
2026-04-22 05:07:28,20260422_044558,65.82,30.0,55.64,0.0061,67,instrumented
2026-04-22 05:07:47,20260422_044558,65.82,30.0,55.64,0.0061,68,instrumented
2026-04-22 05:08:06,20260422_044558,65.82,30.0,55.64,0.0061,69,instrumented
2026-04-22 05:08:24,20260422_044558,65.82,30.0,55.64,0.0061,70,instrumented
2026-04-22 05:08:43,20260422_044558,65.82,30.0,55.64,0.0061,71,instrumented
2026-04-22 05:09:02,20260422_044558,65.82,30.0,55.64,0.0061,72,instrumented
2026-04-22 05:09:23,20260422_044558,65.82,30.0,55.64,0.0061,73,instrumented
2026-04-22 05:09:41,20260422_044558,65.82,30.0,55.64,0.0061,74,instrumented
2026-04-22 05:10:00,20260422_044558,65.82,30.0,55.64,0.0061,75,instrumented
2026-04-22 05:10:18,20260422_044558,65.82,30.0,55.64,0.0061,76,instrumented
2026-04-22 05:10:37,20260422_044558,65.82,30.0,55.64,0.0061,77,instrumented
2026-04-22 05:10:55,20260422_044558,65.82,30.0,55.64,0.0061,78,instrumented
2026-04-22 05:11:14,20260422_044558,65.82,30.0,55.64,0.0061,79,instrumented
2026-04-22 05:11:33,20260422_044558,65.82,30.0,55.64,0.0061,80,instrumented
2026-04-22 05:12:00,20260422_044558,65.82,30.0,55.64,0.0061,81,instrumented
2026-04-22 05:12:19,20260422_044558,65.82,30.0,55.64,0.0061,82,instrumented
2026-04-22 05:12:38,20260422_044558,65.82,30.0,55.64,0.0061,83,instrumented
2026-04-22 05:12:56,20260422_044558,65.82,30.0,55.64,0.0061,84,instrumented
2026-04-22 05:13:15,20260422_044558,65.82,30.0,55.64,0.0061,85,instrumented
2026-04-22 05:13:33,20260422_044558,65.82,30.0,55.64,0.0061,86,instrumented
2026-04-22 05:13:52,20260422_044558,65.82,30.0,55.64,0.0061,87,instrumented
2026-04-22 05:14:12,20260422_044558,65.82,30.0,55.64,0.0061,88,instrumented
2026-04-22 05:14:32,20260422_044558,65.82,30.0,55.64,0.0061,89,instrumented
2026-04-22 05:14:51,20260422_044558,65.82,30.0,55.64,0.0061,90,instrumented
2026-04-22 05:15:10,20260422_044558,65.82,30.0,55.64,0.0061,91,instrumented
2026-04-22 05:15:28,20260422_044558,65.82,30.0,55.64,0.0061,92,instrumented
2026-04-22 05:15:48,20260422_044558,65.82,30.0,55.64,0.0061,93,instrumented
